Week_Number,Product_ID,Store_ID,Units_Sold,Marketing_Spend,Discount_Percent,Wastage_Units,Price
2024-W01,1005,511,2316,685.24,0,342,1.5
2024-W01,1006,511,4077,439.32,20,611,0.84
2024-W01,1007,511,1194,416.7,0,167,3.08
2024-W01,1008,511,2750,846.7,0,407,3.57
2024-W01,1009,511,2614,1450.03,0,392,2.43
2024-W01,1010,511,1846,1246.5,0,258,1.09
2024-W01,1011,511,2320,737.59,0,348,3.92
2024-W01,1012,511,943,778.12,0,99,4.58
2024-W01,1013,511,620,504.86,0,52,5.99
2024-W01,1014,511,896,630.09,10,94,6.35
2024-W01,1015,511,859,543.2,5,77,4.43
2024-W01,1016,511,1164,432.93,0,104,7.11
2024-W01,1017,511,1026,517.5,0,92,7.82
2024-W01,1018,511,1563,235.75,25,148,8.63
2024-W01,1019,511,369,349.95,0,35,8.22
2024-W01,1020,511,934,592.62,0,79,6.53
2024-W01,1021,511,940,953.36,0,94,3.78
2024-W01,1022,511,978,831.1,0,102,10.15
2024-W01,1023,511,598,515.3,5,59,7.45
2024-W01,1024,511,1702,582.55,0,68,4.81
2024-W01,1025,511,1386,235.43,0,94,1.05
2024-W01,1026,511,1935,284.82,0,77,2.36
2024-W01,1027,511,1232,583.72,0,49,0.94
2024-W01,1028,511,2128,241.12,0,85,3.95
2024-W01,1029,511,2103,588.61,0,84,4.86
2024-W01,1030,511,1490,353.41,0,89,4.69
2024-W01,1031,511,1793,677.1,0,78,1.82
2024-W01,1032,511,2423,247.93,0,164,2.16
2024-W01,1033,511,2585,374.1,10,134,0.92
2024-W01,1034,511,1406,579.47,0,84,0.83
2024-W01,1035,511,2700,663.38,0,108,1.81
2024-W01,1036,511,522,695.54,0,13,4.19
2024-W01,1037,511,872,687.58,0,21,3.95
2024-W01,1038,511,912,1155.0,0,22,2.15
2024-W01,1039,511,481,616.88,0,12,3.58
2024-W01,1040,511,1166,846.68,0,29,3.64
2024-W01,1041,511,620,1314.64,0,15,6.33
2024-W01,1042,511,776,872.15,10,19,5.19
2024-W01,1043,511,895,1904.53,0,22,6.97
2024-W01,1044,511,510,1240.71,0,12,5.47
2024-W01,1045,511,837,1135.48,0,20,0.52
2024-W01,1046,511,604,896.43,0,15,0.88
2024-W01,1047,511,994,957.21,0,24,0.9
2024-W01,1000,512,2590,1552.91,0,383,1.32
2024-W01,1001,512,2632,963.67,0,394,2.73
2024-W01,1002,512,3484,667.08,0,522,3.6
2024-W01,1003,512,1775,998.18,0,262,1.31
2024-W01,1004,512,4159,395.31,0,615,3.48
2024-W01,1005,512,2459,1710.58,10,363,3.33
2024-W01,1006,512,3064,1010.5,15,459,2.73
2024-W01,1007,512,1838,422.1,0,257,2.96
2024-W01,1008,512,4747,1262.18,0,702,1.2
2024-W01,1009,512,2670,947.14,0,400,3.3
2024-W01,1010,512,2686,1169.14,10,376,2.14
2024-W01,1011,512,6958,1704.86,25,1043,2.85
2024-W01,1012,512,1733,296.55,10,181,8.49
2024-W01,1013,512,1381,787.46,0,117,9.44
2024-W01,1014,512,1019,835.92,0,106,5.2
2024-W01,1015,512,936,441.2,0,84,6.01
2024-W01,1016,512,1358,420.03,0,122,6.94
2024-W01,1017,512,1432,728.93,10,128,9.74
2024-W01,1018,512,671,366.26,0,63,8.15
2024-W01,1019,512,1320,778.83,0,125,6.97
2024-W01,1020,512,736,714.32,5,62,5.86
2024-W01,1021,512,1356,511.48,0,135,6.09
2024-W01,1022,512,1789,634.53,15,187,8.93
2024-W01,1023,512,1044,373.04,0,104,3.3
2024-W01,1024,512,3615,268.86,0,144,2.88
2024-W01,1025,512,2432,421.57,0,165,1.67
2024-W01,1026,512,3179,550.58,0,127,2.1
2024-W01,1027,512,4658,417.47,0,186,1.03
2024-W01,1028,512,1678,371.79,0,67,3.56
2024-W01,1029,512,2441,281.24,0,97,2.99
2024-W01,1030,512,2130,232.18,0,127,2.58
2024-W01,1031,512,4918,242.85,5,216,2.93
2024-W01,1032,512,1943,276.76,0,132,3.67
2024-W01,1033,512,3700,340.93,0,192,1.39
2024-W01,1034,512,3651,397.84,0,219,4.94
2024-W01,1035,512,2212,423.89,0,88,4.23
2024-W01,1036,512,1623,723.99,0,40,7.52
2024-W01,1037,512,1245,743.93,5,31,2.41
2024-W01,1038,512,1717,733.97,20,42,4.16
2024-W01,1039,512,723,1253.93,0,18,0.85
2024-W01,1040,512,1256,1882.57,0,31,2.49
2024-W01,1041,512,1205,529.67,0,30,7.91
2024-W01,1042,512,940,466.15,0,23,6.62
2024-W01,1043,512,1297,439.32,0,32,5.82
2024-W01,1044,512,924,1166.89,0,23,4.86
2024-W01,1045,512,1421,914.74,0,35,1.8
2024-W01,1046,512,1592,1319.67,0,39,0.76
2024-W01,1047,512,1422,456.69,0,35,5.23
2024-W01,1000,513,1565,644.35,0,231,2.35
2024-W01,1001,513,2835,1004.63,0,425,3.55
2024-W01,1002,513,2856,875.47,0,428,2.9
2024-W01,1003,513,1246,1486.28,0,184,3.63
2024-W01,1004,513,2742,790.14,0,405,2.88
2024-W01,1005,513,2287,562.99,0,338,1.16
2024-W01,1006,513,2769,1725.74,0,415,2.46
2024-W01,1007,513,2578,839.14,10,360,2.23
2024-W01,1008,513,2325,1446.25,0,344,3.8
2024-W01,1009,513,2120,553.11,0,318,2.34
2024-W01,1010,513,3088,510.92,10,432,3.42
2024-W01,1011,513,2187,654.87,0,328,1.33
2024-W01,1012,513,572,261.47,10,60,10.58
2024-W01,1013,513,816,522.9,0,69,6.5
2024-W01,1014,513,832,717.63,20,87,4.09
2024-W01,1015,513,946,847.31,0,85,10.72
2024-W01,1016,513,740,478.05,0,66,8.6
2024-W01,1017,513,1139,175.67,0,102,4.25
2024-W01,1018,513,856,573.88,0,81,11.43
2024-W01,1019,513,679,525.28,15,64,9.75
2024-W01,1020,513,617,215.38,5,52,11.06
2024-W01,1021,513,1061,821.19,0,106,6.08
2024-W01,1022,513,693,405.07,0,72,7.53
2024-W01,1023,513,1009,268.18,0,100,4.92
2024-W01,1024,513,2363,649.04,0,94,1.3
2024-W01,1025,513,2384,243.28,0,162,3.1
2024-W01,1026,513,2026,240.95,0,81,4.65
2024-W01,1027,513,1568,583.69,0,62,3.42
2024-W01,1028,513,1242,413.37,0,49,4.01
2024-W01,1029,513,2779,526.16,0,111,1.48
2024-W01,1030,513,2366,421.31,0,141,2.79
2024-W01,1031,513,2719,239.58,0,119,4.18
2024-W01,1032,513,1596,531.5,0,108,4.62
2024-W01,1033,513,2158,294.94,10,112,1.87
2024-W01,1034,513,2189,551.75,0,131,1.14
2024-W01,1035,513,2273,357.46,0,90,2.72
2024-W01,1036,513,931,1854.34,0,23,2.65
2024-W01,1037,513,905,914.67,0,22,1.99
2024-W01,1038,513,1106,445.12,0,27,4.39
2024-W01,1039,513,766,969.22,25,19,0.57
2024-W01,1040,513,1003,1841.07,5,25,0.85
2024-W01,1041,513,798,1020.73,0,19,1.36
2024-W01,1042,513,1383,1624.25,10,34,0.57
2024-W01,1043,513,1751,392.79,20,43,4.84
2024-W01,1044,513,1170,1096.99,15,29,4.71
2024-W01,1045,513,962,1142.81,0,24,5.49
2024-W01,1046,513,547,1232.2,0,13,4.17
2024-W01,1047,513,1031,490.79,20,25,2.62
2024-W01,1000,514,2198,502.77,0,325,2.52
2024-W01,1001,514,2711,442.7,5,406,1.21
2024-W01,1002,514,3785,511.99,20,567,1.17
2024-W01,1003,514,1633,765.33,0,241,3.84
2024-W01,1004,514,2255,1218.06,0,333,3.08
2024-W01,1005,514,2060,1055.37,20,304,1.7
2024-W01,1006,514,1406,449.34,0,210,1.53
2024-W01,1007,514,1666,1299.53,0,233,2.5
2024-W01,1008,514,2726,525.16,0,403,3.68
2024-W01,1009,514,2846,1002.54,0,426,1.5
2024-W01,1010,514,1387,537.51,10,194,1.78
2024-W01,1011,514,2945,616.76,0,441,2.42
2024-W01,1012,514,918,497.82,15,96,3.29
2024-W01,1013,514,842,603.77,0,71,11.65
2024-W01,1014,514,642,536.3,0,67,8.06
2024-W01,1015,514,685,796.95,10,61,7.04
2024-W01,1016,514,862,278.02,0,77,10.93
2024-W01,1017,514,608,307.95,0,54,3.2
2024-W01,1018,514,825,422.12,0,78,7.73
2024-W01,1019,514,1202,307.95,15,114,5.17
2024-W01,1020,514,576,210.72,0,48,7.91
2024-W01,1021,514,677,742.62,0,67,10.84
2024-W01,1022,514,421,425.52,5,44,9.22
2024-W01,1023,514,896,823.13,0,89,8.72
2024-W01,1024,514,3596,230.22,10,143,3.4
2024-W01,1025,514,1449,330.46,0,98,4.81
2024-W01,1026,514,2331,509.95,0,93,2.77
2024-W01,1027,514,1391,332.4,0,55,4.65
2024-W01,1028,514,1638,932.9,0,65,3.91
2024-W01,1029,514,2268,642.4,0,90,3.51
2024-W01,1030,514,2795,712.96,0,167,1.17
2024-W01,1031,514,2841,779.95,0,125,2.18
2024-W01,1032,514,2761,360.6,0,187,1.05
2024-W01,1033,514,1902,254.99,0,98,1.67
2024-W01,1034,514,1838,625.91,0,110,4.64
2024-W01,1035,514,2959,493.83,15,118,2.77
2024-W01,1036,514,661,519.55,0,16,2.39
2024-W01,1037,514,1474,1100.84,0,36,7.06
2024-W01,1038,514,895,766.99,0,22,4.54
2024-W01,1039,514,551,875.56,10,13,1.09
2024-W01,1040,514,764,1360.11,0,19,2.49
2024-W01,1041,514,637,1423.84,0,15,1.03
2024-W01,1042,514,998,1169.38,0,24,5.37
2024-W01,1043,514,1069,349.18,0,26,4.12
2024-W01,1044,514,1168,1011.49,0,29,3.68
2024-W01,1045,514,614,735.08,0,15,3.83
2024-W01,1046,514,1013,326.43,0,25,1.1
2024-W01,1047,514,896,528.25,0,22,6.91
2024-W02,1000,500,5313,788.46,0,786,3.54
2024-W02,1001,500,3080,799.14,5,462,3.21
2024-W02,1002,500,6475,740.98,0,971,3.52
2024-W02,1003,500,3866,499.81,0,572,3.78
2024-W02,1004,500,3382,361.16,0,500,3.41
2024-W02,1005,500,7888,646.16,0,1167,3.02
2024-W02,1006,500,6019,627.81,20,902,2.21
2024-W02,1007,500,4415,564.72,0,618,3.64
2024-W02,1008,500,6928,452.15,0,1025,2.68
2024-W02,1009,500,4728,784.86,0,709,1.51
2024-W02,1010,500,5040,729.03,0,705,2.11
2024-W02,1011,500,7856,403.82,0,1178,2.51
2024-W02,1012,500,1249,190.5,0,131,10.11
2024-W02,1013,500,1360,108.74,0,115,6.51
2024-W02,1014,500,1689,209.81,0,177,7.8
2024-W02,1015,500,945,369.88,0,85,5.33
2024-W02,1016,500,1496,110.9,0,134,9.88
2024-W02,1017,500,694,160.26,0,62,8.31
2024-W02,1018,500,1269,345.51,0,120,7.37
2024-W02,1019,500,942,231.43,0,89,6.11
2024-W02,1020,500,1433,201.4,0,121,7.72
2024-W02,1021,500,1187,168.02,0,118,6.66
2024-W02,1022,500,1338,369.58,0,140,5.41
2024-W02,1023,500,1709,222.62,10,170,6.19
2024-W02,1024,500,2756,140.49,0,110,1.86
2024-W02,1025,500,3277,338.79,0,222,4.2
2024-W02,1026,500,6958,203.69,5,278,3.73
2024-W02,1027,500,5671,282.24,0,226,4.29
2024-W02,1028,500,4344,169.96,0,173,3.02
2024-W02,1029,500,5849,304.52,0,233,2.48
2024-W02,1030,500,6887,340.96,0,413,1.71
2024-W02,1031,500,7062,214.75,0,310,2.31
2024-W02,1032,500,4471,237.8,0,304,2.39
2024-W02,1033,500,3969,201.77,0,206,1.83
2024-W02,1034,500,2928,311.61,5,175,1.28
2024-W02,1035,500,5317,228.3,20,212,3.23
2024-W02,1036,500,1599,684.36,0,39,1.17
2024-W02,1037,500,1337,625.28,15,33,3.08
2024-W02,1038,500,1410,717.11,0,35,1.35
2024-W02,1039,500,1299,444.74,0,32,1.06
2024-W02,1040,500,2176,702.12,10,54,1.03
2024-W02,1041,500,1488,561.1,0,37,0.97
2024-W02,1042,500,1543,566.44,0,38,4.7
2024-W02,1043,500,2025,298.84,0,50,7.03
2024-W02,1044,500,1156,552.89,0,28,0.61
2024-W02,1045,500,2044,724.85,0,51,2.87
2024-W02,1046,500,2186,399.77,0,54,4.73
2024-W02,1047,500,1801,776.97,0,45,4.01
2024-W02,1000,501,2140,576.72,0,316,1.3
2024-W02,1001,501,1881,455.79,0,282,3.4
2024-W02,1002,501,2287,684.52,15,343,1.1
2024-W02,1003,501,3847,685.66,0,569,3.81
2024-W02,1004,501,3276,686.66,0,484,3.9
2024-W02,1005,501,2938,711.77,0,434,3.89
2024-W02,1006,501,4018,571.47,10,602,3.34
2024-W02,1007,501,2862,508.67,0,400,3.16
2024-W02,1008,501,3283,758.89,5,485,2.66
2024-W02,1009,501,2733,641.29,0,409,1.32
2024-W02,1010,501,3364,774.66,0,470,1.22
2024-W02,1011,501,2566,291.37,10,384,2.83
2024-W02,1012,501,562,230.4,20,59,6.86
2024-W02,1013,501,464,122.54,5,39,8.87
2024-W02,1014,501,1024,144.82,10,107,10.25
2024-W02,1015,501,612,326.77,0,55,7.29
2024-W02,1016,501,385,226.53,0,34,3.03
2024-W02,1017,501,391,329.58,0,35,8.66
2024-W02,1018,501,710,224.82,0,67,10.66
2024-W02,1019,501,588,326.52,0,55,8.84
2024-W02,1020,501,503,114.54,0,42,6.71
2024-W02,1021,501,772,214.67,0,77,7.94
2024-W02,1022,501,884,138.63,10,92,5.3
2024-W02,1023,501,328,327.16,0,32,8.12
2024-W02,1024,501,1633,328.99,0,65,1.0
2024-W02,1025,501,2765,172.88,0,188,4.89
2024-W02,1026,501,2749,224.09,0,109,4.53
2024-W02,1027,501,3473,386.11,0,138,3.03
2024-W02,1028,501,3157,355.13,0,126,3.7
2024-W02,1029,501,3369,263.98,10,134,2.99
2024-W02,1030,501,3170,252.61,15,190,1.94
2024-W02,1031,501,2186,112.08,0,96,2.78
2024-W02,1032,501,1322,171.98,0,89,4.78
2024-W02,1033,501,3507,203.69,0,182,3.6
2024-W02,1034,501,2599,307.01,0,155,2.45
2024-W02,1035,501,1748,162.47,0,69,0.8
2024-W02,1036,501,580,212.63,0,14,5.05
2024-W02,1037,501,556,530.41,0,13,3.17
2024-W02,1038,501,987,245.78,0,24,5.75
2024-W02,1039,501,815,370.57,0,20,1.64
2024-W02,1040,501,1039,469.18,0,25,6.77
2024-W02,1041,501,1504,290.37,0,37,3.46
2024-W02,1042,501,749,281.3,0,18,6.39
2024-W02,1043,501,1076,478.13,0,26,4.01
2024-W02,1044,501,1001,765.99,0,25,7.25
2024-W02,1045,501,775,402.69,0,19,5.25
2024-W02,1046,501,1174,783.78,5,29,4.19
2024-W02,1047,501,665,534.03,0,16,4.8
2024-W02,1000,502,2749,514.49,15,406,1.61
2024-W02,1001,502,1860,613.57,0,279,1.27
2024-W02,1002,502,2013,205.5,0,301,1.71
2024-W02,1003,502,3253,491.63,0,481,1.57
2024-W02,1004,502,1430,444.82,0,211,3.16
2024-W02,1005,502,2188,543.14,15,323,2.9
2024-W02,1006,502,1724,249.46,0,258,3.35
2024-W02,1007,502,1452,369.6,0,203,1.97
2024-W02,1008,502,4135,318.47,25,611,2.47
2024-W02,1009,502,3272,358.89,20,490,3.07
2024-W02,1010,502,2954,246.29,0,413,3.67
2024-W02,1011,502,2536,362.21,0,380,3.89
2024-W02,1012,502,468,121.03,15,49,8.14
2024-W02,1013,502,561,237.48,20,47,7.52
2024-W02,1014,502,881,206.92,20,92,8.29
2024-W02,1015,502,493,250.43,0,44,9.93
2024-W02,1016,502,268,243.4,0,24,5.83
2024-W02,1017,502,488,267.97,0,43,7.52
2024-W02,1018,502,458,178.91,0,43,10.29
2024-W02,1019,502,611,140.66,0,58,11.53
2024-W02,1020,502,714,231.58,0,60,5.64
2024-W02,1021,502,495,252.73,5,49,6.75
2024-W02,1022,502,601,264.59,5,63,3.77
2024-W02,1023,502,266,391.62,0,26,5.72
2024-W02,1024,502,3489,185.41,20,139,2.53
2024-W02,1025,502,1634,390.43,20,111,2.98
2024-W02,1026,502,2095,114.12,0,83,3.03
2024-W02,1027,502,2548,232.07,0,101,1.51
2024-W02,1028,502,1679,316.11,5,67,2.96
2024-W02,1029,502,1331,198.03,0,53,4.23
2024-W02,1030,502,1831,206.5,0,109,2.42
2024-W02,1031,502,1970,297.96,5,86,1.35
2024-W02,1032,502,2940,116.07,0,199,3.35
2024-W02,1033,502,3285,378.3,0,170,4.26
2024-W02,1034,502,1455,247.83,5,87,3.64
2024-W02,1035,502,2621,389.87,0,104,3.54
2024-W02,1036,502,676,224.35,0,16,2.56
2024-W02,1037,502,1230,290.87,0,30,4.1
2024-W02,1038,502,1340,223.58,25,33,2.41
2024-W02,1039,502,529,564.62,0,13,7.01
2024-W02,1040,502,1154,341.8,0,28,6.07
2024-W02,1041,502,806,511.1,0,20,6.96
2024-W02,1042,502,1650,285.59,25,41,5.56
2024-W02,1043,502,1144,472.97,0,28,4.34
2024-W02,1044,502,1086,208.11,0,27,4.68
2024-W02,1045,502,1108,622.7,20,27,6.07
2024-W02,1046,502,1098,495.95,0,27,4.1
2024-W02,1047,502,576,378.83,0,14,5.71
2024-W02,1000,503,1569,553.29,0,232,2.58
2024-W02,1001,503,2086,612.46,0,312,3.96
2024-W02,1002,503,2528,248.05,0,379,2.05
2024-W02,1003,503,1377,277.15,0,203,3.22
2024-W02,1004,503,2361,442.71,0,349,3.07
2024-W02,1005,503,2903,242.71,0,429,2.49
2024-W02,1006,503,2347,718.37,15,352,2.17
2024-W02,1007,503,1694,312.81,0,237,2.85
2024-W02,1008,503,3623,233.07,0,536,2.58
2024-W02,1009,503,3448,213.83,5,517,2.26
2024-W02,1010,503,2350,245.09,15,328,1.56
2024-W02,1011,503,2084,353.61,0,312,3.12
2024-W02,1012,503,456,303.09,0,47,11.03
2024-W02,1013,503,408,167.56,0,34,8.47
2024-W02,1014,503,1520,267.23,25,159,6.37
2024-W02,1015,503,743,345.37,0,66,8.53
2024-W02,1016,503,316,356.16,0,28,8.24
2024-W02,1017,503,419,141.47,0,37,7.02
2024-W02,1018,503,507,343.94,0,48,5.25
2024-W02,1019,503,449,201.05,0,42,3.98
2024-W02,1020,503,752,360.12,0,63,8.43
2024-W02,1021,503,1006,267.05,5,100,9.97
2024-W02,1022,503,519,155.78,0,54,10.95
2024-W02,1023,503,405,346.17,0,40,4.02
2024-W02,1024,503,1661,316.35,0,66,4.09
2024-W02,1025,503,2427,275.61,0,165,2.29
2024-W02,1026,503,2837,250.06,5,113,1.1
2024-W02,1027,503,1632,218.1,0,65,2.27
2024-W02,1028,503,3648,388.4,0,145,2.56
2024-W02,1029,503,1404,383.7,0,56,4.28
2024-W02,1030,503,2896,302.69,0,173,3.03
2024-W02,1031,503,1355,299.14,0,59,4.2
2024-W02,1032,503,3099,116.55,0,210,4.56
2024-W02,1033,503,1558,312.02,0,81,4.8
2024-W02,1034,503,1734,374.99,0,104,3.24
2024-W02,1035,503,2052,311.7,0,82,3.82
2024-W02,1036,503,598,466.61,0,14,6.68
2024-W02,1037,503,1850,325.64,25,46,5.41
2024-W02,1038,503,1048,387.53,20,26,2.23
2024-W02,1039,503,739,326.72,0,18,5.19
2024-W02,1040,503,1183,469.04,0,29,3.48
2024-W02,1041,503,2157,255.36,15,53,6.56
2024-W02,1042,503,704,464.26,0,17,5.38
2024-W02,1043,503,736,731.82,0,18,0.81
2024-W02,1044,503,1068,736.38,15,26,1.09
2024-W02,1045,503,1507,508.74,15,37,2.1
2024-W02,1046,503,1374,541.57,20,34,5.07
2024-W02,1047,503,1080,293.86,0,27,1.33
2024-W02,1000,504,5003,602.73,0,740,1.9
2024-W02,1001,504,5195,536.81,20,779,2.89
2024-W02,1002,504,4430,513.64,0,664,2.54
2024-W02,1003,504,4082,568.94,0,604,3.81
2024-W02,1004,504,4952,383.74,0,732,3.24
2024-W02,1005,504,3647,549.44,0,539,1.42
2024-W02,1006,504,5483,798.01,5,822,2.92
2024-W02,1007,504,5200,203.92,0,727,3.39
2024-W02,1008,504,4917,342.24,0,727,1.1
2024-W02,1009,504,3733,285.28,0,559,1.43
2024-W02,1010,504,6801,741.83,0,952,1.02
2024-W02,1011,504,5455,683.9,0,818,3.12
2024-W02,1012,504,1183,374.38,15,124,8.75
2024-W02,1013,504,684,140.04,0,58,4.46
2024-W02,1014,504,1189,190.79,15,124,7.14
2024-W02,1015,504,1049,255.82,0,94,10.34
2024-W02,1016,504,836,158.93,0,75,10.94
2024-W02,1017,504,1532,394.77,0,137,11.43
2024-W02,1018,504,1348,251.17,0,128,3.93
2024-W02,1019,504,1138,324.85,0,108,11.31
2024-W02,1020,504,1732,109.25,0,147,7.66
2024-W02,1021,504,1098,355.73,0,109,5.64
2024-W02,1022,504,783,295.68,10,82,7.15
2024-W02,1023,504,824,155.97,0,82,10.7
2024-W02,1024,504,2768,214.37,0,110,3.62
2024-W02,1025,504,6678,116.95,5,454,1.79
2024-W02,1026,504,3148,287.31,0,125,2.32
2024-W02,1027,504,6095,223.56,0,243,2.29
2024-W02,1028,504,7495,217.71,10,299,4.23
2024-W02,1029,504,3799,147.49,0,151,1.67
2024-W02,1030,504,4825,223.34,0,289,4.32
2024-W02,1031,504,4700,359.93,0,206,4.34
2024-W02,1032,504,5064,188.73,0,344,3.73
2024-W02,1033,504,4401,364.57,0,228,2.51
2024-W02,1034,504,3024,212.39,0,181,3.21
2024-W02,1035,504,6692,109.6,20,267,1.84
2024-W02,1036,504,1268,334.56,10,31,6.33
2024-W02,1037,504,1579,538.52,0,39,1.2
2024-W02,1038,504,1967,542.73,0,49,7.59
2024-W02,1039,504,1401,623.63,0,35,4.18
2024-W02,1040,504,2674,361.47,0,66,4.83
2024-W02,1041,504,1527,252.55,0,38,2.69
2024-W02,1042,504,2735,346.88,5,68,4.3
2024-W02,1043,504,1596,627.24,0,39,3.58
2024-W02,1044,504,1253,257.02,15,31,4.46
2024-W02,1045,504,1851,357.51,0,46,4.98
2024-W02,1046,504,1246,228.99,0,31,7.99
2024-W02,1047,504,2982,284.52,0,74,1.73
2024-W02,1000,505,1908,302.84,0,282,2.99
2024-W02,1001,505,1520,601.61,0,228,3.68
2024-W02,1002,505,1823,356.75,0,273,3.29
2024-W02,1003,505,1080,761.49,0,159,3.06
2024-W02,1004,505,2227,509.75,0,329,1.48
2024-W02,1005,505,1795,326.6,0,265,3.13
2024-W02,1006,505,1562,378.6,20,234,1.96
2024-W02,1007,505,2727,388.9,0,381,1.69
2024-W02,1008,505,2096,623.18,0,310,1.78
2024-W02,1009,505,1854,237.47,0,278,1.31
2024-W02,1010,505,2129,468.9,0,298,1.12
2024-W02,1011,505,3162,363.2,20,474,1.76
2024-W02,1012,505,451,223.15,0,47,10.58
2024-W02,1013,505,533,346.49,0,45,3.1
2024-W02,1014,505,830,129.69,20,87,4.17
2024-W02,1015,505,862,382.65,10,77,7.02
2024-W02,1016,505,745,109.35,0,67,3.91
2024-W02,1017,505,619,373.49,0,55,4.02
2024-W02,1018,505,340,244.19,0,32,6.03
2024-W02,1019,505,416,381.42,0,39,6.9
2024-W02,1020,505,322,271.2,0,27,6.0
2024-W02,1021,505,579,184.75,0,57,3.62
2024-W02,1022,505,583,194.13,0,61,6.33
2024-W02,1023,505,546,259.14,0,54,11.04
2024-W02,1024,505,2306,233.0,0,92,4.51
2024-W02,1025,505,2410,222.77,0,163,2.14
2024-W02,1026,505,2157,216.66,0,86,4.23
2024-W02,1027,505,2555,159.24,0,102,4.84
2024-W02,1028,505,2110,299.01,0,84,2.08
2024-W02,1029,505,1396,278.49,0,55,2.11
2024-W02,1030,505,2674,184.99,0,160,1.3
2024-W02,1031,505,1806,270.14,10,79,3.89
2024-W02,1032,505,1926,389.15,10,130,3.3
2024-W02,1033,505,1528,110.86,0,79,2.55
2024-W02,1034,505,1704,196.28,0,102,2.08
2024-W02,1035,505,2344,131.68,0,93,1.63
2024-W02,1036,505,719,669.97,0,17,3.39
2024-W02,1037,505,638,254.75,0,15,5.91
2024-W02,1038,505,721,590.52,0,18,7.9
2024-W02,1039,505,1099,638.31,0,27,2.66
2024-W02,1040,505,1339,373.29,25,33,1.24
2024-W02,1041,505,861,211.84,0,21,3.01
2024-W02,1042,505,772,390.01,0,19,2.05
2024-W02,1043,505,1114,762.17,10,27,0.89
2024-W02,1044,505,815,294.6,10,20,1.31
2024-W02,1045,505,473,503.93,0,11,4.68
2024-W02,1046,505,992,682.58,0,24,5.95
2024-W02,1047,505,921,415.73,0,23,3.12
2024-W02,1000,506,1255,516.06,0,185,1.01
2024-W02,1001,506,1394,675.62,0,209,2.64
2024-W02,1002,506,1929,638.25,0,289,1.98
2024-W02,1003,506,2087,747.92,0,308,1.65
2024-W02,1004,506,2882,351.09,0,426,2.24
2024-W02,1005,506,3188,213.19,20,471,1.01
2024-W02,1006,506,1816,689.4,0,272,2.81
2024-W02,1007,506,2850,505.84,0,398,2.56
2024-W02,1008,506,2309,215.08,0,341,1.54
2024-W02,1009,506,2007,210.77,0,301,3.54
2024-W02,1010,506,1526,255.98,0,213,2.31
2024-W02,1011,506,1423,324.66,0,213,3.87
2024-W02,1012,506,337,160.34,5,35,8.91
2024-W02,1013,506,608,395.78,0,51,10.14
2024-W02,1014,506,887,324.02,20,93,5.25
2024-W02,1015,506,523,263.06,0,47,4.66
2024-W02,1016,506,703,359.27,0,63,4.13
2024-W02,1017,506,351,219.52,15,31,5.83
2024-W02,1018,506,722,346.47,0,68,7.16
2024-W02,1019,506,399,113.53,0,37,3.11
2024-W02,1020,506,356,114.78,0,30,8.82
2024-W02,1021,506,567,367.65,0,56,10.5
2024-W02,1022,506,308,236.01,5,32,9.8
2024-W02,1023,506,695,234.65,0,69,11.71
2024-W02,1024,506,2577,274.22,0,103,2.47
2024-W02,1025,506,2021,197.19,10,137,2.61
2024-W02,1026,506,2171,310.93,0,86,3.16
2024-W02,1027,506,3937,314.7,25,157,2.51
2024-W02,1028,506,2033,210.1,0,81,1.96
2024-W02,1029,506,1528,162.79,0,61,3.06
2024-W02,1030,506,1693,203.22,0,101,0.81
2024-W02,1031,506,2686,271.2,20,118,1.09
2024-W02,1032,506,1286,372.36,0,87,2.79
2024-W02,1033,506,2265,192.59,0,117,1.29
2024-W02,1034,506,930,225.98,0,55,1.92
2024-W02,1035,506,2051,181.02,0,82,3.49
2024-W02,1036,506,1259,356.8,0,31,2.45
2024-W02,1037,506,595,269.01,0,14,6.39
2024-W02,1038,506,1339,318.69,0,33,7.34
2024-W02,1039,506,1154,362.23,0,28,7.72
2024-W02,1040,506,1592,566.81,0,39,1.26
2024-W02,1041,506,779,302.66,0,19,2.61
2024-W02,1042,506,1161,293.39,0,29,4.42
2024-W02,1043,506,448,221.35,0,11,3.65
2024-W02,1044,506,1264,739.17,20,31,6.01
2024-W02,1045,506,740,533.37,0,18,7.83
2024-W02,1046,506,719,783.34,0,17,2.82
2024-W02,1047,506,874,780.92,0,21,1.37
2024-W02,1000,507,2159,391.59,0,319,3.14
2024-W02,1001,507,1546,493.48,5,231,1.7
2024-W02,1002,507,2567,668.81,10,385,2.35
2024-W02,1003,507,3527,672.41,0,521,1.05
2024-W02,1004,507,1776,640.47,0,262,1.86
2024-W02,1005,507,2913,438.83,0,431,3.41
2024-W02,1006,507,5141,775.78,25,771,2.65
2024-W02,1007,507,2265,663.22,15,317,2.58
2024-W02,1008,507,1659,675.23,0,245,3.9
2024-W02,1009,507,1362,466.39,0,204,1.61
2024-W02,1010,507,1945,397.28,0,272,4.0
2024-W02,1011,507,1591,211.19,5,238,1.4
2024-W02,1012,507,733,301.22,0,76,9.87
2024-W02,1013,507,636,102.6,0,54,8.41
2024-W02,1014,507,467,225.51,0,49,7.68
2024-W02,1015,507,584,289.19,0,52,10.91
2024-W02,1016,507,551,373.3,0,49,10.9
2024-W02,1017,507,699,327.71,0,62,6.55
